job_title	company	location	salary	description	counts	city
AWS DevOps Engineer	Dovel Technologies, LLC	Rockville, MD 20852	$78,571 - $117,856 a year	"Overview:

We are actively searching for a AWS DevOps Engineer to support our on-going Federal Grants Management program. Dovel manages a shared services platform (of over 1500 Federal Grant programs demonstrating a new model of how agencies and departments across the Federal Government work together to eliminate duplication of services leveraging cutting edge technology) - that runs like a business (managed services) consisting of 10+ software products and a full spectrum of support and consulting services to help Federal Agencies maximize the value of their grant investments. GrantSolutions also supported over $60B in Covid grant awards last year and continues this year (CDC, ACF, HRSA, ACL, ASPR, HIS, OASH, ONC).
Duties & Responsibilities:
Support Cloud development pipelines using Jenkins, Cloud Formation, Puppet and other tools as appropriate
Support containerization technologies such as Docker and Kubernetes, other technologies
Script and automate system tasks to reduce manual repetitive work using Terraform, Puppet and other technologies as appropriate
Experience supporting Java applications on Tomcat
Participate in production software deployments working closely with other members of the production support group to ensure the proper transition of system changes into the production environments
Perform general technical trouble shooting & give consultation to development teams
Report issues to management & work to identify root cause of system related issues
Create & maintain technical documentation including system diagrams & operational procedures
Requirements:
Bachelor's degree in Computer Science/ Management Information Systems or related field preferred or the equivalent combination of experience, education and training, skills and abilities.
3 Years of job related experience deploying, maintaining and managing AWS Cloud infrastructures.
Hands on experience with Terraform.
Experience in Amazon Cloud (AWS) using EC2, S3, Code Pipeline, Code Commit, Code Deploy and other related services.
Must be able to obtain and maintain a Public Trust Clearance.
#LI-SR1
Compensation:

The proposed salary range for this position is $78,571 to $117,856. Final salary will be determined based on various factors such as geography, experience, certifications, etc.
Company Description:

We are a trusted government partner that blends deep domain expertise with advanced technologies to help our customers solve complex problems that improve, protect, and save lives. As a rapidly growing company, we combine entrepreneurial spirit, customer focus, and an outcomes-based approach to support agency missions in health IT, life sciences, public safety, and grants management.
The Dovel Family of Companies offers employees an opportunity to advance beyond a specific role or contract, we offer a path to develop an enriching career. We believe in empowering a culture of innovation, customer success, and employee growth.
What you’ll get…
Time Off! Flexible schedules and company paid holidays allow you to take the time you need.
Investment in YOU! 401(K) company contributions are yours to keep with no waiting period.
Choices! Unique healthcare plans to choose from with options like fertility and orthodontia benefits.
Discovery! With our tuition assistance and training programs, we support your career advancement.
Tax Savings! Enroll in pre-tax Health or Dependent Care Flexible Spending, HSA with company contributions, parking, and/or transit commuter benefits.
Support! Working parents and busy professionals – we’ve got you covered with a supportive culture, confidential Employee Assistance Program and a membership to Care.com.
Perks! Employee discounts, peer recognition programs, company-wide wellness challenges, and fun community events.
A Voice! A unique culture where you can influence decisions and have your voice heard.
We are an Equal Opportunity Employer with a commitment to diversity. All individuals, regardless of personal characteristics, are encouraged to apply. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity, disability, or veteran status."	6252	Washington
Cloud Architect	CapTech Consulting	Reston, VA	None	"Company Description
CapTech is a team of master builders, creators, and problem solvers who help clients grow efficient, successful businesses. We unite diverse skills and perspectives to transform how data, systems, and ingenuity enable each client to advance what’s possible in a changing world.
As perceptive partners, our U.S-based consultants find inspiration in the unknown and enjoy getting our hands dirty solving our clients’ myriad of challenges. Across industries and business goals, we fuse technical depth and analytical prowess with creative savvy to move clients forward. This drive helps each organization use technology, management, and insight to turn ideas into action. Together, we create outcomes that exceed the expected — which is one of the reasons we’ve been on the Inc. 500/5000 list for over a decade.

Job Description
Cloud Architects at CapTech are called upon to perform various responsibilities within CapTech’s Systems Integration practice area, usually in the context of a technology assessment, strategy formation, or a development project performed for a particular client. They often lead a team of developers and collaborate with experienced project managers, analysts, designers, and clients to architect and deliver vital internal and customer facing systems in partnership with a variety of Fortune 500 clients. Typically, CapTech Architects have a broad understanding of many tools, technologies, and products, with some specialization in a few areas. Over time these specialties may change due to industry transformation or a changing client profile, and as such, our architects have the opportunity to get hands-on experience with the latest technologies while working with passionate CapTechers solving complex problems across numerous industries.
Specific responsibilities for the Cloud Architect position include:
Position yourself as a trusted advisor to CapTech clients.
Oversee and set the technical direction of client projects, collaborating directly with client staff to define and adhere to architectural standards.
Lead internal teams and act as a Service Offering liaison
Design, implement, integrate, and support Cloud solutions
Work closely with clients, subject matter experts and the CapTech team to understand requirements, establish priorities and project scope, and manage expectations and project delivery
Define the technical and solution architecture for phased software development
Provide hands-on technical direction to other developers to review code and resolve issues
Create documents that specify strategy, assessment, or design in a way that delivers obvious value to the client and is understandable by any stakeholder
Articulate architectural differences between solution methods and the challenges and approaches to integrating solutions built on different platforms, including a working knowledge of architectural frameworks that may be used by our clients.
Apply detailed knowledge of organizational procedures to make independent decisions and serve as a credible resource for the client’s senior management team
Collaborate with CapTech business development team members during sales efforts to demonstrate CapTech’s technical capabilities, create a vision for a solution that CapTech can build, and produce estimates and work plans

Qualifications
Specific qualifications for the Cloud Architect position include:
Bachelor's Degree in Computer Science, Information Technology, or equivalent degree and/or experience
Cloud architecture experience utilizing AWS, Azure, or GCP
Demonstrated software development experience over 7+ years with a broad range of development tools and technologies
Ability to think strategically and relate architectural decisions/recommendations to business needs and client culture.
Ability and desire to lead multiple technical project teams
Ability to compromise and build consensus on architectural issues
In-depth experience with some or all of these cloud concepts: Infrastructure as a Service, Serverless Architecture, Container Architecture, Platform as a Service, Storage, Infrastructure as Code, and Identity and Access Management.
Knowledge of the concepts and tools required for effective software development including: Integrated Development Environments, Continuous Integration, Operating Systems (specifically UNIX/Linux), Test-driven Development, SDLC Methodologies including Waterfall, Scrum, XP, Kanban, and SAFe.
Cloud Architecture Certifications recommended but not required.
Extensive knowledge of the concepts and tools required for effective software development including: Integrated Development Environments, Continuous Integration, Operating Systems (specifically UNIX/Linux), Test-driven Development, SDLC Methodologies including Waterfall, Scrum, XP, Kanban, and SAFe.

Additional Information
We offer challenging and impactful jobs with professional career paths. All CapTechers can keep their hands-on technology no matter what position they hold. Our employees find their work exciting and rewarding in a culture filled with opportunities to have fun along the way.
At CapTech we offer a competitive and comprehensive benefits package including, but not limited to:
Competitive salary with performance-based bonus opportunities
Single and Family Health Insurance plans, including Dental coverage
Short-Term and Long-Term disability
Matching 401(k)
Competitive Paid Time Off
Training and Certification opportunities eligible for expense reimbursement
Team building and social activities
Mentor program to help you develop your career
CapTech is an equal opportunity employer committed to fostering a culture of equality, inclusion and fairness — each foundational to our core values. We strive to create a diverse environment where each employee is encouraged to bring their unique ideas, backgrounds and experiences to the workplace.
Candidates must be eligible to work in the U.S. for any employer directly (we are not open to contract or “corp to corp” agreements). At this time, CapTech cannot transfer nor sponsor a work visa for this position. Applicants must be authorized to work directly for any employer in the United States without visa sponsorship.
CapTech is a Drug-Free work place.
Candidates must have the ability to work at CapTech’s client locations.
All positions include the possibility of travel.
CapTech has not contracted/does not contract with any outside vendors in its recruitment process. If you are interested in this position, please apply to CapTech directly."	6252	Washington
Cloud Operations Engineer II	PowerSchool Group LLC	Arlington, VA	None	"Overview:

Powerschool is one of the fastest growing education technology companies, with more than 18 million users across the world. We are giving educators all the tools they need to more easily personalize education and improve student outcomes, but in a way that works easily with their current systems and teaching approach. We’ve evolved the traditional learning management system into an education cloud: a platform that connects the people, content, and systems that fuel education.
Working at PowerSchool offers you a chance to help solve the most important challenges in education in an environment that’s fun, collaborative and innovative. We are looking for smart, creative individuals who are passionate about education and aren't afraid to show it.
Responsibilities:

What can you expect working at Powerschool?
Given our explosive 2x user growth each of the last few years, and our best-in-class retention, we’re looking to add to our Cloud Operations team. Since we expect that growth to continue you’ll help us first scale our existing infrastructure, improve automation, and extend our deployment capabilities.
Equally as important, we’ll look to you to help us balance working with our existing technologies/infrastructure and move forward with new technologies that support our award-winning platforms including PowerSchool SIS and Schoology.
Our plan is to move to a more supportable PaaS infrastructure where developers own their code as it goes out into production, and you’ll play a central part in making that happen.
You won’t do this on your own. As a Cloud Operations Engineer, you’ll be working with a team of engineers with a diverse skill set to deliver software in a measurable, reliable way, as well as help build a resilient, monitor-able, scalable platform.
We like the DevOps philosophy here! Collaboration and a common goal align us to deliver a pleasant experience, both for our customers, as well as the development team we’re all a part of.
Qualifications:

Some of the technologies we use:
Ansible, Docker, Git
Python, Ruby, PowerShell and Bash for automation, deployment, and configuration management.
Data layers? How about MySQL, MongoDB, DynamoDB, and Redis.
About you:
Excellent communication skills, both written and verbal.
Experience writing Infrastructure as Code using technologies such as CloudFormation, Terraform, as well as Configuration Management tools such as Chef and Ansible
Expertise in writing with JavaScript, Python, or any other interpreted scripting language.
A solid grasp of web application architecture and underlying technologies
At least 5 years of professional experience in a web application shop, especially in a ""continuous deployment"" environment.
Familiarity with Git, or any other revision control system.
Experience working with cloud-computing service providers like AWS and/or Azure.
You’ll also:
Support and manage our AWS infrastructure, from web and data layers in both VMs and containers, to security groups, VPCs, load balancers, autoscaling, and cloudformation.
Participate in project-based work across the organization, as both a contributor, as well as a collaborator bringing operational experience leadership to other teams.
Automate! We work in bash, primarily, but leverage other tools such as Python and JavaScript.
Design, build, and automate tools for other teams across the organization
Provide operational support to our SaaS platform, helping to troubleshoot our platform, as well as participate in a 24x7 on-call rotation.
Help expand and support our continuous deployment pipelines across multiple products.
Bonus points for:
A bachelor’s degree in Computer Science, Computer Engineering, or related technical discipline.
Experience in any of the modern container orchestration frameworks, such as Kubernetes.
Recent experience supporting a SaaS platform.
A self-starter who thrives in a fluid, fast-paced, evolving environment.
EEO Commitment:

PowerSchool is committed to a diverse and inclusive workplace. PowerSchool is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. Our inclusive culture empowers PowerSchoolers to deliver the best results for our customers. We not only celebrate the diversity of our workforce, we celebrate the diverse ways we work. If you have a disability and need an accommodation regarding our recruiting process, please let us know by emailing accommodations@powerschool.com."	6252	Washington
Deloitte Fusion Managed Services AWS Cloud Engineer / SOAR Architect	Deloitte	Rosslyn, VA 22209 (Radnor-Ft Myer Heights area)	None	"Are you interested in improving the cyber and organizational risk profiles of leading companies? Do you want to be involved in delivering Fusion Managed / Security Operations Center (SOC) Services including ensuring the stability, integrity and efficient operations of the systems that support core organizational functions? Are you excited about rapidly changing operational environments, learning what you need to get the job done, and producing accurate and timely results?
If yes, then Deloitte's Fusion Managed Services (FMS) team could be the place for you! Transparency, innovation, collaboration, sustainability: these are the hallmark issues shaping cyber initiatives today. Deloitte's FMS business is passionate about making an impact with lasting change. Delivering our industry leading services requires fresh thinking and a creative approach. We collaborate with teams from across our organization in order to bring the full breadth of Deloitte, its commercial and public sector expertise, to best support our clients. Our aspiration is to be the premier integrated services provider in helping to transform the cyber security services marketplace.
Our team is client focused and mission driven. As an AWS Cloud Engineer / SOAR Architect in Deloitte's Fusion Managed Services, you'll work with our diverse teams of passionate professionals to help solve for some of today's toughest cybersecurity challenges to enable or clients to achieve business growth and manage risk.
Work you'll do
The Deloitte FMS automation team aims to make client and analyst security teams lives easier! We are looking for a strong AWS cloud engineer / SOAR architect to join our small, but accomplished MSSP automation team. You will have our support to become an influential voice in shaping our product, our technical direction and how we work. You'll use your understanding of common security challenges and the necessity of automation to influence a product that brings this power to all levels of users. You'll use your skills to build exciting new solutions to routine manual processes across a variety of tools and disciplines from client-side tools all the way down to our Fusion operation centers worldwide. Lead the evaluation, integration and testing of new Cyber tools and technologies

Work together with other architects, engineers, designers and product managers to turn our bold product and technical vision into a tangible roadmap.
Test, use and master APIs for off-the-shelf and common security and IT tools
Help our customers review, refine and automate their internal processes
Help automate internal FMS SOC operations workflows
Understand the current application infrastructure and suggest changes to it.
Define and document best practices and strategies regarding application deployment and infrastructure maintenance.
Migrate our infrastructure with zero downtime to a highly available, scalable one.
Set up a technology monitoring stack.
Define service capacity planning strategies.
Write infrastructure as code using CloudFormation or similar.
You should see different technologies as a means to an end and be well practiced at hunting for a solution through unfamiliar domains"	6252	Washington
Cloud Data Engineer, Junior	Booz Allen Hamilton	McLean, VA 22102	None	"The Challenge:
Do you want to work at the forefront of advanced technology and solve complex data challenges? You know that data yields pivotal insights when it’s gathered from disparate sources and organized. As a data engineer, you have the chance to help develop and deploy the pipelines and platforms that make this data meaningful. What’s more, you’ll have the chance to support the growth of Booz Allen’s DataOps capabilities while supporting a multi-disciplinary team of analysts, data engineers, data scientists, developers, and data consumers in a fast-paced, agile environment.
As a Cloud Data Engineer, you will collaborate with business stakeholders to identify and meet the data requirements to implement data solutions that use Azure data services.
You will be responsible for data-related implementation tasks that include provisioning data storage services, ingesting streaming and batch data, transforming data, implementing security requirements, implementing data retention policies, identifying performance bottlenecks, and accessing external data sources.
You Have:
3+ years of experience with azure data solution design and implementation
3+ years of experience with implementing non-relational and relational data stores
3+ years of experience with managing and developing data process solutions
3+ years of experience with data monitoring and optimization
Experience with Azure Cloud or Cloud environments
Experience with data strategy, data estate, architecture, or ETL
Experience with large data migration from on-premise to cloud
Ability to obtain a security clearance
BA or BS degree
Nice If You Have:
Experience with the following data solutions: Azure Cosmos DB, Azure Blob, Azure SQL, and Azure storage
Microsoft Azure Data Engineer Associate Certification
Clearance:

Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.
We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, veteran status, or other protected characteristic—to fearlessly drive change."	6252	Washington
Cloud Engineer	NTT DATA Services	Washington, DC	None	"Req ID: 134044
NTT DATA Services strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.
We are currently seeking a Cloud Engineer to join our team in Washington, District of Columbia (US-DC), United States (US).
Day to Day Job Duties:
Provide O&M support for the following Amazon Managed Services currently deployed in production below:
AWS Relational Database Service (RDS)
AWS Elastic Container Service (ECS)
AWS Elasticsearch
AWS Elastic Container Registry (ECR)
Amazon Elastic Kubernetes Service (Amazon EKS)
AWS Elasticache
AWS Sage Maker
Amazon ElasticMapReduce (EMR)
AWS Glue
AWS Step Functions
AWS Athena
AWS Secrets Manager
Update the EDC TAD for new AWS Managed Service offerings as required.
Provide O&M support for new AWS Managed Service components and integrate the services into production operations when required.
Provide presentations to the AWS CAB and Engineering Review Board on the design and implementation of new AWS Managed Services.
Secure user access to the AWS Managed Services by creating AWS Identity and Access Management (IAM) roles.
Stay current on new AWS Managed Services and brief the AWS CAB on services that will enhance data center efficiency and performance.
Monitor AWS service notifications for changes to existing EDC AWS Managed Services and inform USAID management of configuration changes required to ensure no impact to EDC operations.
Collaborate with the client’s engineering branch to implement new AWS Managed Services into the EDC.
Collaborate with the client’s O&M vendor to monitor and detect unauthorized EDC access.
Collaborate with the client’s O&M vendor to monitor and detect AWS security group/firewall port security and rule violations.
Basic Qualifications:
6+ years of cloud engineering experience in medium to large sized AWS based data center operations
5+ years of experience in medium to large sized AWS based data center operations
5+ years of AWS IaaS and Managed Services skills
5+ years of experience developing and implementing policies for the use of AWS cloud services, managing requests for new technology, establishing a secure cloud environment, and ensuring appropriate availability of services
AWS Solutions Architect certification
AWS SysOps Administrator certification
AWS Cloud Practitioner certification
Secret clearance required
Desired Qualifications:
The ideal candidate will possess AWS IaaS and Managed Services skills.
The candidate should carry AWS Solutions Architect, AWS SysOps Administrator and AWS Cloud Practitioner certifications.
The candidate should be proficient in developing and implementing policies for the use of AWS cloud services, managing requests for new technology, establishing a secure cloud environment, and ensuring appropriate availability of services.
The candidate should possess proficient oral and written communication skills.
About NTT DATA Services
NTT DATA Services is a global business and IT services provider specializing in digital, cloud and automation across a comprehensive portfolio of consulting, applications, infrastructure and business process services. We are part of the NTT family of companies, a partner to 85 % of the Fortune 100.
NTT DATA Services is an equal opportunity employer and will consider all qualified applicants for employment without regard to race, gender, disability, age, veteran-status, sexual orientation, gender identity, or any other class protected by law."	6252	Washington
Cloud Engineer	Expression Networks	Washington, DC	None	"Expression Networks is one of the fastest growing government contractors in the Washington, DC area. We are looking for an experienced Cloud Engineer to help manage our cloud environments throughout our software / system product lifecycle. You will be particularly responsible to implement, test, and support both production cloud environments for our customers and research and development needs.
The successful candidate must be proficient in developing and explaining the value of cloud computing technologies - and be able to create cost models for proposals and customer budgeting.
This is a ‘multiple hats' role, that requires significant interactions with the technical teams in the company and also closely with our customers. An important part of this role is architecting, designing, and documenting new and cutting edge cloud environments and enclaves making the best use of new CI/CD, security, microservices, automation, and machine learning technologies. In this role you will work daily with development leads, DevSecOps engineers, system administrators, and program managers to ensure requirements, features, performance, and availability are met in our deployments.
This role requires highly effective communication in verbal and written form, including significant writing of architectural, design, installation documentation as well as training of operations teams on the proper operation and troubleshooting. We are seeking an individual who has a good set of training, experience, and a demonstrated ability and self-motivated desire to learn and grow in the field of cloud computing.
Job Responsibilities:
Architect, design, engineer, and administer cloud-based / microservices environments.
Work closely with development, deployment, and operations teams to ensure a smooth transition of systems through all program phases and into the cloud without gaps.
Evaluate and model cloud, non-cloud, and hybrid environment costs / resources / opportunity costs to satisfy program / customer goals.
Design and stand-up prototype and pre-production environments to quickly compare alternative architectures and recommend approaches that best balance competing tradeoffs.
Research, design, and implement automation and effective monitoring.
Document and present all portions of cloud environments for internal and customer needs - in all areas, such as: architecture, costs, scalability, CI/CD design, container management, security, maintenance, testing.
Provide leadership in the company for next generation cloud-based technologies through a process of continuous learning and research.
Provide a primary interface with commercial cloud service providers, customers, etc. as a cloud expert.
Required Qualifications:
Minimum of Secret Clearance required due to contractual obligations
Bachelor's Degree in Computer Science, Information Systems, or Software Engineering or equivalent amount of education and experience.
Minimum of 3 years experience with designing and deploying cloud environments. 5 years experience desired.
Minimum of 5 years experience in the field of software development.
Minimum of 3 years of experience with tools and processes used for secure cloud computing.
Demonstrate a strong understanding of source code / versioning tools.
Understanding of artifact repositories.
Strong analytical / problem solving skills.
Highly Desired:
AWS certifications highly preferred.
Relevant certificates / trainings in cloud, container, and microservices technologies.
Government cloud environment preferred.
Microservices experience with at least one technology including Chef, Puppet, Ansible, Docker, Kubernetes, etc.
Benefits:
Expression Networks offers competitive salaries and benefits, such as:
401k matching
PPO and HDHP medical/dental/vision insurance
Education reimbursement
Complimentary life insurance
Generous PTO and holiday leave
Onsite office gym access
Commuter Benefits Plan
About Expression Networks:
Founded in 1997 and headquartered in Washington DC, Expression Networks provides data fusion, data analytics, software engineering, information technology, and electromagnetic spectrum management solutions to the U.S. Department of Defense, Department of State, and national security community. Expression's “Perpetual Innovation” culture focuses on creating immediate and sustainable value for our clients via agile delivery of tailored solutions built through constant engagement with our clients. Expression Networks was ranked #1 on the Washington Technology 2018's Fast 50 list of fastest growing small business Government contractors and a Top 20 Big Data Solutions Provider by CIO Review.
Equal Opportunity Employer/Veterans/Disabled"	6252	Washington
Cloud Engineer	CODEplus	Fairfax, VA 22031	None	"Cloud Engineer
POSITION REQUIREMENTS:
Bachelor's degree and 3 years of experience or equivalent
at least one (1) year of containerization experience
3 years of Linux experience administration experience, and experience maintaining web
servers and application servers.
Working understanding of Docker and Orchestration environments
Working understanding and experience with Docker installation, configuration, and
upgrades
Working understanding and experience with Docker application deployments using
Docker-compose standalone and stack deployments
Working understanding of Docker storage architectures Working understanding of Linux
Excellent communication and writing skills (ability to communicate technical concepts to a
non-technical audience).
Experience with Lean, Agile, DevOps tools such as Atlassian Confluence, JIRA
POSITION SUMMARY:
The Cloud Engineer will support the effort to work with the architecture and engineering team to
maintain an on-premise Docker environment as part of our team. The successful candidate will be
able to thrive in an Agile development environment, demonstrating ability to manage both time
and scope to fit tasks into quick development iterations.
JOB DESCRIPTION:
Assist application teams in migrating their applications to Docker
Support of Docker/Container and Middleware software tasks and problem resolution as
needed.
Provide support for Development, Test, and Production environments
Docker Swarm clusters and containers
Tomcat servers (containerized and non-containerized instances)
Container and application monitoring and alerting
Support, manage and maintain any Dev/Ops processes related to containers or middleware
that includes Continuous Integration (CI) processes related to containerization
Configure, maintain, and troubleshoot middleware issues including: Tomcat, Containers
(Docker)
Manage and Maintain the Docker/Container image repository based on established security
and process guidelines.
Establishing, implementing, and maintaining custom monitoring for applications
2750 Prosperity Avenue, Suite 230, Fairfax, VA (703) 846-0030 code-plus.com"	6252	Washington
Cloud Engineer	PRICE WATERHOUSE COOPERS	Washington, DC	None	"PwC’s Cloud Computing and Networking practice helps our clients transform their business through innovative technology solutions and effective IT Service Management. Part of that journey includes helping our clients enable innovation, reinventing their customer experience, and exploring new markets. You will be immersed in a variety of different projects, groups, and locations while getting inspired through your community to grow as an individual as well as a team. Our diverse client service teams encourages out-of-the-box thinking, problem solving, great team mentality and a curiosity for understanding the latest in technology.
To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional; our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.
As an Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:
Invite and give in the moment feedback in a constructive manner.
Share and collaborate effectively with others.
Identify and make suggestions for improvements when problems and/or opportunities arise.
Handle, manipulate and analyse data and information responsibly.
Follow risk management and compliance procedures.
Keep up-to-date with developments in area of specialism.
Communicate confidently in a clear, concise and articulate manner - verbally and in the materials I produce.
Build and maintain an internal and external network.
Seek opportunities to learn about how PwC works as a global network of firms.
Uphold the firm's code of ethics and business conduct.
Additional Responsibilities:
PwC's Cloud Engineering and Security Hub enables us to supercharge business transformation, powered by the cloud. The Hub combines deep cloud talent and business, industry, and technical expertise to deliver cloud-powered business outcomes. Our full-stack cloud engineering capabilities enhance our Cloud Transformation solutions, helping clients unlock the full potential of their IT strategy from App Migration & Modernization, Native Cloud development, through data transformation and beyond.
Custom Orgs:

Global LoS:

Advisory

Global Network:

Technology Consulting

Global Competency Network:

Cloud Computing & Networking

Go-To-Market:

Cloud Engineering and Security Hub

Sector:

Not Applicable

Programme Type:

Contract Type - Not Applicable

Job Requirements and Preferences:


Basic Qualifications:


Minimum Degree Required:

Bachelor Degree

Minimum Years of Experience:

1 year(s)


Preferred Qualifications:


Preferred Fields of Study:

Artificial Intelligence and Robotics, Business Application Programming, Computer Applications, Computer and Information Science, Computer Systems Analysis, Computer Programming, Computer Engineering, Data Processing/Analytics/Science, Information Technology, Industrial and Operations Engineering, Engineering, Engineering and Business, Industrial Engineering, Systems Engineering, Web Design

Certification(s) Preferred:
One or more Developer certifications from AWS, Azure, or GCP
Preferred Knowledge/Skills:
Demonstrates some abilities and/or a proven record of success as a team member with:
Using appropriate AWS services to design and deploy architecture and applications based on given customer and/or Solutions Architect’s requirements;
Implementing enterprise-wide scalable and high-availability operations on AWS;
Applying DevOps concepts including IAC using Terraform or CloudFormation, configuration management using Chef, and Ansible, CI/CD using Jenkins, CodeDeploy, etc;
Making informed decisions about customers’ infrastructure and understanding the impact of design decisions;
Understanding compliant environments including PCI, HIPAA, etc;
Understanding core AWS security and auditing capabilities;
Understanding AWS security controls, network boundary controls, and related toolsets;
Having AWS Associate-level (Architect and/or DevOps) Certification or equivalent AWS experience;
Understanding of the various IT infrastructures and application stacks;
Using Configuration Management and Configuration Orchestration tools, such as Ansible, Terraform, Chef, etc.;
Working on multiple projects simultaneously and adhere to project timelines;
Understanding DevOps Concepts like IaC, CI/CD, blue-green deployments, etc;
Implementing and following agile methodology; and,
Working within customer requirements and advising customers on best practices while upholding customer service standards.
Demonstrates some abilities and/or a proven record of success as a team member:
Performing migrations to AWS leveraging tools like CloudEndure and AWS Database Migration Service;
Working with one or more of the following: Apache, nginx, Tomcat, IIS, and varnish;
Managing various database engines, such as MySQL, PostgreSQL, and MSSQL;
Working with third-party cost optimization tools (CloudHealth, CloudCheckr, etc);
Building and deploying AWS infrastructure using Terraform or CloudFormation and develop scripts for future reuse;
Leveraging tools like Terraform and Jenkins to incrementally automate, modernize, and improve customers’ environments;
Developing CI/CD pipelines for various application stacks, including LAMP, Java, and Node.js;
Implementing centralized logging solutions such as SumoLogic and CloudWatch Logs;
Working with one or more scripting languages (e.g. Bash, Powershell, Ruby, Python, Node.js, etc);
Working with containerization using Docker or Kubernetes, preferably on AWS;
Improving the security posture of our customers by performing various assessments and analyses using tools like CloudCheckr and AlertLogic; and,
Identifying areas for cost savings through Auto Scaling, right-sizing, and elimination of waste within the customer’s AWS environments.


All qualified applicants will receive consideration for employment at PwC without regard to race; creed; color; religion; national origin; sex; age; disability; sexual orientation; gender identity or expression; genetic predisposition or carrier status; veteran, marital, or citizenship status; or any other status protected by law. PwC is proud to be an affirmative action and equal opportunity employer."	6252	Washington
Cloud Support Engineer	Brightspot	Reston, VA	None	"At Brightspot® we believe technology should enable content-focused teams to work smarter, faster, and more seamlessly to move businesses forward. With decades of experience in publishing and media, we help companies transform their business content and digital experiences by creating enterprise applications at scale with astonishing speed.

Do you want to work hard alongside smart and talented product managers, engineers, and designers every day? Do you excel when you are smack in the middle of a challenging project, thrive when things get complex, and yawn when everything is going according to plan? Do you actually want to like your clients and coworkers?
Our Cloud Engineers practice a hybrid of System Administration, Configuration/Release Management, and Systems Integration. At Brightspot, it’s not just about supporting software releases, it’s about departmental collaboration to bring success to our clients. We’re looking for an enthusiastic and proactive participant in a growing client support organization, focusing on highly available, highly visible cloud operations.
Responsibilities
Implement and manage multi-server deployments in AWS, Rackspace Cloud and Microsoft Azure
Collaborate with development teams to deploy new code to production environments
Maintain and improve monitoring systems and alarms for production environments, using Zabbix, Pingdom, ElasticSearch and Graylog
Set up back-up mechanisms for production environment and test disaster recovery mechanisms
Manage incident response with other engineers and clients
Participate in rotating 24/7 on-call schedules with team members
Qualifications
2+ years of relevant experience in Cloud Operations
Any familiarity with the following technologies in our stack: Linux, git, ruby, bash, AWS, Azure, Google Cloud, Kubernetes, MySQL, Solr, Apache, Tomcat, Java, Graylog, Kibana, Zabbix, and Datadog
Proven troubleshooting and problem-solving skills in a cloud-based application environment
Outstanding communication skills with the ability to work in a client-facing role"	6252	Washington
Cloud Architect	Pistis llc	Washington, DC	$95 - $100 an hour	Cloud Architect/SME (CLIN2)Minimum Qualifications: Bachelor’s degree or equivalent experience in an information technology or related fields.Must be a United States Citizen and able to obtain or currently possess a U.S. Government clearance at the Public Trust.Over 10 years of experience in Systems Engineering or relatedMust have about 3-5 years of experience in Amazon Web Services (AWS) cloud migration, architecture, operations, administration and automationBe able to communicate ideas outside asides from their work-product – think outside-the-box.Ability to converse with business stakeholders and elicit requirements to identify the what, how, who, when and why of a future state system.Ability to solution a technical capability that employs the requirements from #3 into a technical design for deployment to AWS cloud.Preferred Certification: AWS Certified Solutions ArchitectContract length: 6 monthsJob Types: Full-time, Part-time, ContractSalary: $95.00 - $100.00 per hourSpeak with the employer+91 7326728031	6252	Washington
